datetime,load
2024-01-09 09:20:00,4965.48
2024-01-09 09:25:00,4968.67
2024-01-09 09:30:00,5057.79
2024-01-09 09:35:00,5090.46
2024-01-09 09:40:00,5119.24
2024-01-09 09:45:00,5133.66
2024-01-09 09:50:00,5209.29
2024-01-09 09:55:00,5231.77
2024-01-09 10:00:00,5317.5
2024-01-09 10:05:00,5306.38
2024-01-09 10:10:00,5291.4
2024-01-09 10:15:00,5281.24
2024-01-09 10:20:00,5281.4
2024-01-09 10:25:00,5316.94
2024-01-09 10:30:00,5270.53
2024-01-09 10:35:00,5335.14
2024-01-09 10:40:00,5329.58
2024-01-09 10:45:00,5315.85
2024-01-09 10:50:00,5342.6
2024-01-09 10:55:00,5394.35
2024-01-09 11:00:00,5374.13
2024-01-09 11:05:00,5027.45
2024-01-09 11:10:00,5324.15
2024-01-09 11:15:00,5354.57
2024-01-09 11:20:00,5319.63
2024-01-09 11:25:00,5335.82
2024-01-09 11:30:00,5298.88
2024-01-09 11:35:00,5233.28
2024-01-09 11:40:00,5194.36
2024-01-09 11:45:00,5158.55
2024-01-09 11:50:00,5194.75
2024-01-09 11:55:00,5160.78
2024-01-09 12:00:00,5138.94
2024-01-09 12:05:00,5101.04
2024-01-09 12:10:00,5101.19
2024-01-09 12:15:00,5115.42
2024-01-09 12:20:00,5096.99
2024-01-09 12:25:00,5069.98
2024-01-09 12:30:00,5055.66
2024-01-09 12:35:00,5019.71
2024-01-09 12:40:00,5023.61
2024-01-09 12:45:00,5001.57
2024-01-09 12:50:00,5008.33
2024-01-09 12:55:00,4984.05
2024-01-09 13:00:00,4854.26
2024-01-09 13:05:00,4809.42
2024-01-09 13:10:00,4745.41
2024-01-09 13:15:00,4615.53
2024-01-09 13:20:00,4566.08
2024-01-09 13:25:00,4618.55
2024-01-09 13:30:00,4564.93
2024-01-09 13:35:00,4586.3
2024-01-09 13:40:00,4552.84
2024-01-09 13:45:00,4653.35
2024-01-09 13:50:00,4600.89
2024-01-09 13:55:00,4572.39
2024-01-09 14:00:00,4565.51
2024-01-09 14:05:00,4568.49
2024-01-09 14:10:00,4553.21
2024-01-09 14:15:00,4540.31
2024-01-09 14:20:00,4567.58
2024-01-09 14:25:00,4535.73
2024-01-09 14:30:00,4549.94
2024-01-09 14:35:00,4558.51
2024-01-09 14:40:00,4529.2
2024-01-09 14:45:00,4524.64
2024-01-09 14:50:00,4554.6
2024-01-09 14:55:00,4519.9
2024-01-09 15:00:00,4571.32
2024-01-09 15:05:00,4537.02
2024-01-09 15:10:00,4476.55
2024-01-09 15:15:00,4488.3
2024-01-09 15:20:00,4427.56
2024-01-09 15:25:00,4432.73
2024-01-09 15:30:00,4429.21
2024-01-09 15:35:00,4436.08
2024-01-09 15:40:00,4365.05
2024-01-09 15:45:00,4380.84
2024-01-09 15:50:00,4373.45
2024-01-09 15:55:00,4327.05
2024-01-09 16:00:00,4321.45
2024-01-09 16:05:00,4306.81
2024-01-09 16:10:00,4272.91
2024-01-09 16:15:00,4342.07
2024-01-09 16:20:00,4276.54
2024-01-09 16:25:00,4267.17
2024-01-09 16:30:00,4282.78
2024-01-09 16:35:00,4263.21
2024-01-09 16:40:00,4250.4
2024-01-09 16:45:00,4258.63
2024-01-09 16:50:00,4279.66
2024-01-09 16:55:00,4245.48
2024-01-09 17:00:00,4280.37
2024-01-09 17:05:00,4287.34
2024-01-09 17:10:00,4293.15
2024-01-09 17:15:00,4337.92
2024-01-09 17:20:00,4342.81
2024-01-09 17:25:00,4366.11
2024-01-09 17:30:00,4382.04
2024-01-09 17:35:00,4428.23
2024-01-09 17:40:00,4478.34
2024-01-09 17:45:00,4419.52
2024-01-09 17:50:00,4469.39
2024-01-09 17:55:00,4529.61
2024-01-09 18:00:00,4501.79
2024-01-09 18:05:00,4514.59
2024-01-09 18:10:00,4531.31
2024-01-09 18:15:00,4547.02
2024-01-09 18:20:00,4488.03
2024-01-09 18:25:00,4554.77
2024-01-09 18:30:00,4574.74
2024-01-09 18:35:00,4483.98
2024-01-09 18:40:00,4516.13
2024-01-09 18:45:00,4551.81
2024-01-09 18:50:00,4544.89
2024-01-09 18:55:00,4542.7
2024-01-09 19:00:00,4504.08
2024-01-09 19:05:00,4475.7
2024-01-09 19:10:00,4472.44
2024-01-09 19:15:00,4461.23
2024-01-09 19:20:00,4421.86
2024-01-09 19:25:00,4444.14
2024-01-09 19:30:00,4430.97
2024-01-09 19:35:00,4402.06
2024-01-09 19:40:00,4393.06
2024-01-09 19:45:00,4399.52
2024-01-09 19:50:00,4394.17
2024-01-09 19:55:00,4357.83
2024-01-09 20:00:00,4319.79
2024-01-09 20:05:00,4263.21
2024-01-09 20:10:00,4264.01
2024-01-09 20:15:00,4217.33
2024-01-09 20:20:00,4257.19
2024-01-09 20:25:00,4214.56
2024-01-09 20:30:00,4192.84
2024-01-09 20:35:00,4172.89
2024-01-09 20:40:00,4185.6
2024-01-09 20:45:00,4165.93
2024-01-09 20:50:00,4164.42
2024-01-09 20:55:00,4125.56
2024-01-09 21:00:00,4091.02
2024-01-09 21:05:00,4034.48
2024-01-09 21:10:00,4067.9
2024-01-09 21:15:00,4089.8
2024-01-09 21:20:00,4031.09
2024-01-09 21:25:00,4077.43
2024-01-09 21:30:00,4076.68
2024-01-09 21:35:00,4018.9
2024-01-09 21:40:00,4001.86
2024-01-09 21:45:00,3967.72
2024-01-09 21:50:00,3944.56
2024-01-09 21:55:00,3910.01
2024-01-09 22:00:00,3876.07
2024-01-09 22:05:00,3824.62
2024-01-09 22:10:00,3751.37
2024-01-09 22:15:00,3690.28
2024-01-09 22:20:00,3684.4
2024-01-09 22:25:00,3629.39
2024-01-09 22:30:00,3589.3
2024-01-09 22:35:00,3522.15
2024-01-09 22:40:00,3450.97
2024-01-09 22:45:00,3427.36
2024-01-09 22:50:00,3369.16
2024-01-09 22:55:00,3336.65
2024-01-09 23:00:00,3262.9
2024-01-09 23:05:00,3220.28
2024-01-09 23:10:00,3152.73
2024-01-09 23:15:00,3101.45
2024-01-09 23:20:00,3024.96
2024-01-09 23:25:00,2997.76
2024-01-09 23:30:00,2922.58
2024-01-09 23:35:00,2878.48
2024-01-09 23:40:00,2878.48
2024-01-09 23:45:00,2878.48
2024-01-09 23:50:00,2878.48
2024-01-09 23:55:00,2878.48
2024-01-10 00:00:00,2645.32
2024-01-10 00:05:00,2576.55
2024-01-10 00:10:00,2524.91
2024-01-10 00:15:00,2481.9
2024-01-10 00:20:00,2444.37
2024-01-10 00:25:00,2410.29
2024-01-10 00:30:00,2372.28
2024-01-10 00:35:00,2337.26
2024-01-10 00:40:00,2295.94
2024-01-10 00:45:00,2283.28
2024-01-10 00:50:00,2253.47
2024-01-10 00:55:00,2222.81
2024-01-10 01:00:00,2199.86
2024-01-10 01:05:00,2170.57
2024-01-10 01:10:00,2146.45
2024-01-10 01:15:00,2124.48
2024-01-10 01:20:00,2101.03
2024-01-10 01:25:00,2076.98
2024-01-10 01:30:00,2060.23
2024-01-10 01:35:00,2051.52
2024-01-10 01:40:00,2034.0
2024-01-10 01:45:00,2010.93
2024-01-10 01:50:00,1999.66
2024-01-10 01:55:00,1982.8
2024-01-10 02:00:00,1982.78
2024-01-10 02:05:00,1965.2
2024-01-10 02:10:00,1962.19
2024-01-10 02:15:00,1943.67
2024-01-10 02:20:00,1932.1
2024-01-10 02:25:00,1927.02
2024-01-10 02:30:00,1922.37
2024-01-10 02:35:00,1921.49
2024-01-10 02:40:00,1899.26
2024-01-10 02:45:00,1897.01
2024-01-10 02:50:00,1888.29
2024-01-10 02:55:00,1875.24
2024-01-10 03:00:00,1880.54
2024-01-10 03:05:00,1860.83
2024-01-10 03:10:00,1864.48
2024-01-10 03:15:00,1866.58
2024-01-10 03:20:00,1859.48
2024-01-10 03:25:00,1866.74
2024-01-10 03:30:00,1858.76
2024-01-10 03:35:00,1865.06
2024-01-10 03:40:00,1860.44
2024-01-10 03:45:00,1867.65
2024-01-10 03:50:00,1861.94
2024-01-10 03:55:00,1865.98
2024-01-10 04:00:00,1866.18
2024-01-10 04:05:00,1884.21
2024-01-10 04:10:00,1884.52
2024-01-10 04:15:00,1917.12
2024-01-10 04:20:00,1918.18
2024-01-10 04:25:00,1933.8
2024-01-10 04:30:00,1956.59
2024-01-10 04:35:00,1968.63
2024-01-10 04:40:00,1977.85
2024-01-10 04:45:00,1998.31
2024-01-10 04:50:00,2023.77
2024-01-10 04:55:00,2046.93
2024-01-10 05:00:00,2095.44
2024-01-10 05:05:00,2126.78
2024-01-10 05:10:00,2183.52
2024-01-10 05:15:00,2235.75
2024-01-10 05:20:00,2268.97
2024-01-10 05:25:00,2308.29
2024-01-10 05:30:00,2373.14
2024-01-10 05:35:00,2439.68
2024-01-10 05:40:00,2477.35
2024-01-10 05:45:00,2550.67
2024-01-10 05:50:00,2625.55
2024-01-10 05:55:00,2672.71
2024-01-10 06:00:00,2763.14
2024-01-10 06:05:00,2898.75
2024-01-10 06:10:00,2984.25
2024-01-10 06:15:00,3102.66
2024-01-10 06:20:00,3203.46
2024-01-10 06:25:00,3270.06
2024-01-10 06:30:00,3396.31
2024-01-10 06:35:00,3467.45
2024-01-10 06:40:00,3544.12
2024-01-10 06:45:00,3640.27
2024-01-10 06:50:00,3718.74
2024-01-10 06:55:00,3725.51
2024-01-10 07:00:00,3802.81
2024-01-10 07:05:00,3894.49
2024-01-10 07:10:00,3973.68
2024-01-10 07:15:00,4088.24
2024-01-10 07:20:00,4144.05
2024-01-10 07:25:00,4180.46
2024-01-10 07:30:00,4275.2
2024-01-10 07:35:00,4298.0
2024-01-10 07:40:00,4393.83
2024-01-10 07:45:00,4440.25
2024-01-10 07:50:00,4523.72
2024-01-10 07:55:00,4517.23
2024-01-10 08:00:00,4640.81
2024-01-10 08:05:00,4658.38
2024-01-10 08:10:00,4682.15
2024-01-10 08:15:00,4752.38
2024-01-10 08:20:00,4767.96
2024-01-10 08:25:00,4843.1
2024-01-10 08:30:00,4845.0
2024-01-10 08:35:00,4851.22
2024-01-10 08:40:00,4940.85
2024-01-10 08:45:00,4910.44
2024-01-10 08:50:00,4948.43
2024-01-10 08:55:00,5003.68
2024-01-10 09:00:00,4992.96
2024-01-10 09:05:00,5035.11
2024-01-10 09:10:00,5021.1
2024-01-10 09:15:00,5103.26
2024-01-10 09:20:00,5113.92
2024-01-10 09:25:00,5229.76
2024-01-10 09:30:00,5264.87
2024-01-10 09:35:00,5314.03
2024-01-10 09:40:00,5398.47
2024-01-10 09:45:00,5394.62
2024-01-10 09:50:00,5429.07
2024-01-10 09:55:00,5482.02
2024-01-10 10:00:00,5502.46
2024-01-10 10:05:00,5497.47
2024-01-10 10:10:00,5450.5
2024-01-10 10:15:00,5481.45
2024-01-10 10:20:00,5476.59
2024-01-10 10:25:00,5483.53
2024-01-10 10:30:00,5517.3
2024-01-10 10:35:00,5544.52
2024-01-10 10:40:00,5540.69
2024-01-10 10:45:00,5551.22
2024-01-10 10:50:00,5539.12
2024-01-10 10:55:00,5490.63
2024-01-10 11:00:00,5526.92
2024-01-10 11:05:00,5460.63
2024-01-10 11:10:00,5510.61
2024-01-10 11:15:00,5476.84
2024-01-10 11:20:00,5467.43
2024-01-10 11:25:00,5478.01
2024-01-10 11:30:00,5473.54
2024-01-10 11:35:00,5433.94
2024-01-10 11:40:00,5395.46
2024-01-10 11:45:00,5395.81
2024-01-10 11:50:00,5374.33
2024-01-10 11:55:00,5395.16
2024-01-10 12:00:00,5350.79
2024-01-10 12:05:00,5305.22
2024-01-10 12:10:00,5240.34
2024-01-10 12:15:00,5243.23
2024-01-10 12:20:00,5204.29
2024-01-10 12:25:00,5198.51
2024-01-10 12:30:00,5164.79
2024-01-10 12:35:00,5117.53
2024-01-10 12:40:00,5101.54
2024-01-10 12:45:00,5097.24
2024-01-10 12:50:00,5069.03
2024-01-10 12:55:00,5009.24
2024-01-10 13:00:00,4905.83
2024-01-10 13:05:00,4831.6
2024-01-10 13:10:00,4803.73
2024-01-10 13:15:00,4760.59
2024-01-10 13:20:00,4703.54
2024-01-10 13:25:00,4725.39
2024-01-10 13:30:00,4672.69
2024-01-10 13:35:00,4652.22
2024-01-10 13:40:00,4709.67
2024-01-10 13:45:00,4681.33
2024-01-10 13:50:00,4615.1
2024-01-10 13:55:00,4646.52
2024-01-10 14:00:00,4615.94
2024-01-10 14:05:00,4608.08
2024-01-10 14:10:00,4551.63
2024-01-10 14:15:00,4570.04
2024-01-10 14:20:00,4548.06
2024-01-10 14:25:00,4555.97
2024-01-10 14:30:00,4511.96
2024-01-10 14:35:00,4534.24
2024-01-10 14:40:00,4486.6
2024-01-10 14:45:00,4482.66
2024-01-10 14:50:00,4501.14
2024-01-10 14:55:00,4451.97
2024-01-10 15:00:00,4447.57
2024-01-10 15:05:00,4417.51
2024-01-10 15:10:00,4416.64
2024-01-10 15:15:00,4412.79
2024-01-10 15:20:00,4361.91
2024-01-10 15:25:00,4403.12
2024-01-10 15:30:00,4376.12
2024-01-10 15:35:00,4373.13
2024-01-10 15:40:00,4330.74
2024-01-10 15:45:00,4311.63
2024-01-10 15:50:00,4339.45
2024-01-10 15:55:00,4271.55
2024-01-10 16:00:00,4267.31
2024-01-10 16:05:00,4231.55
2024-01-10 16:10:00,4189.29
2024-01-10 16:15:00,4254.72
2024-01-10 16:20:00,4204.2
2024-01-10 16:25:00,4186.49
2024-01-10 16:30:00,4215.4
2024-01-10 16:35:00,4246.44
2024-01-10 16:40:00,4174.61
2024-01-10 16:45:00,4214.51
2024-01-10 16:50:00,4229.51
2024-01-10 16:55:00,4208.51
2024-01-10 17:00:00,4295.11
2024-01-10 17:05:00,4285.84
2024-01-10 17:10:00,4302.1
2024-01-10 17:15:00,4315.96
2024-01-10 17:20:00,4317.45
2024-01-10 17:25:00,4390.27
2024-01-10 17:30:00,4399.61
2024-01-10 17:35:00,4427.02
2024-01-10 17:40:00,4471.69
2024-01-10 17:45:00,4508.6
2024-01-10 17:50:00,4544.7
2024-01-10 17:55:00,4537.71
2024-01-10 18:00:00,4572.72
2024-01-10 18:05:00,4537.59
2024-01-10 18:10:00,4596.78
2024-01-10 18:15:00,4622.21
2024-01-10 18:20:00,4630.98
2024-01-10 18:25:00,4630.66
2024-01-10 18:30:00,4590.87
2024-01-10 18:35:00,4615.75
2024-01-10 18:40:00,4622.63
2024-01-10 18:45:00,4607.64
2024-01-10 18:50:00,4579.59
2024-01-10 18:55:00,4569.22
2024-01-10 19:00:00,4610.69
2024-01-10 19:05:00,4504.84
2024-01-10 19:10:00,4506.9
2024-01-10 19:15:00,4560.08
2024-01-10 19:20:00,4486.91
2024-01-10 19:25:00,4502.49
2024-01-10 19:30:00,4486.74
2024-01-10 19:35:00,4441.85
2024-01-10 19:40:00,4493.37
2024-01-10 19:45:00,4453.36
2024-01-10 19:50:00,4465.52
2024-01-10 19:55:00,4396.45
2024-01-10 20:00:00,4396.24
2024-01-10 20:05:00,4314.17
2024-01-10 20:10:00,4331.77
2024-01-10 20:15:00,4320.45
2024-01-10 20:20:00,4302.22
2024-01-10 20:25:00,4295.32
2024-01-10 20:30:00,4295.95
2024-01-10 20:35:00,4264.29
2024-01-10 20:40:00,4260.67
2024-01-10 20:45:00,4216.74
2024-01-10 20:50:00,4222.34
2024-01-10 20:55:00,4184.73
2024-01-10 21:00:00,4162.41
2024-01-10 21:05:00,4178.85
2024-01-10 21:10:00,4119.94
2024-01-10 21:15:00,4131.41
2024-01-10 21:20:00,4137.96
2024-01-10 21:25:00,4119.67
2024-01-10 21:30:00,4142.45
2024-01-10 21:35:00,4139.82
2024-01-10 21:40:00,4097.15
2024-01-10 21:45:00,4059.5
2024-01-10 21:50:00,4043.29
2024-01-10 21:55:00,4033.45
2024-01-10 22:00:00,4005.54
2024-01-10 22:05:00,3955.28
2024-01-10 22:10:00,3895.7
2024-01-10 22:15:00,3860.46
2024-01-10 22:20:00,3833.0
2024-01-10 22:25:00,3788.02
2024-01-10 22:30:00,3694.6
2024-01-10 22:35:00,3670.04
2024-01-10 22:40:00,3670.04
2024-01-10 22:45:00,3670.04
2024-01-10 22:50:00,3670.04
2024-01-10 22:55:00,3670.04
2024-01-10 23:00:00,3670.04
2024-01-10 23:05:00,3670.04
2024-01-10 23:10:00,3670.04
2024-01-10 23:15:00,3670.04
2024-01-10 23:20:00,3670.04
2024-01-10 23:25:00,3670.04
2024-01-10 23:30:00,3670.04
2024-01-10 23:35:00,3670.04
2024-01-10 23:40:00,3670.04
2024-01-10 23:45:00,3670.04
2024-01-10 23:50:00,3670.04
2024-01-10 23:55:00,3670.04
2024-01-11 00:00:00,2697.24
2024-01-11 00:05:00,2652.74
2024-01-11 00:10:00,2594.37
2024-01-11 00:15:00,2575.99
2024-01-11 00:20:00,2523.54
2024-01-11 00:25:00,2471.96
2024-01-11 00:30:00,2447.31
2024-01-11 00:35:00,2403.05
2024-01-11 00:40:00,2361.43
2024-01-11 00:45:00,2340.28
2024-01-11 00:50:00,2312.64
2024-01-11 00:55:00,2277.17
2024-01-11 01:00:00,2250.37
2024-01-11 01:05:00,2223.31
2024-01-11 01:10:00,2194.22
2024-01-11 01:15:00,2163.49
2024-01-11 01:20:00,2154.89
2024-01-11 01:25:00,2125.24
2024-01-11 01:30:00,2110.49
2024-01-11 01:35:00,2093.09
2024-01-11 01:40:00,2067.95
2024-01-11 01:45:00,2058.02
2024-01-11 01:50:00,2047.55
2024-01-11 01:55:00,2032.64
2024-01-11 02:00:00,2017.62
2024-01-11 02:05:00,2003.04
2024-01-11 02:10:00,1986.26
2024-01-11 02:15:00,1980.13
2024-01-11 02:20:00,1966.35
2024-01-11 02:25:00,1950.97
2024-01-11 02:30:00,1940.69
2024-01-11 02:35:00,1940.37
2024-01-11 02:40:00,1922.11
2024-01-11 02:45:00,1921.19
2024-01-11 02:50:00,1913.26
2024-01-11 02:55:00,1907.15
2024-01-11 03:00:00,1900.22
2024-01-11 03:05:00,1899.39
2024-01-11 03:10:00,1898.78
2024-01-11 03:15:00,1892.61
2024-01-11 03:20:00,1889.09
2024-01-11 03:25:00,1899.36
2024-01-11 03:30:00,1895.08
2024-01-11 03:35:00,1884.35
2024-01-11 03:40:00,1887.44
2024-01-11 03:45:00,1884.46
2024-01-11 03:50:00,1886.23
2024-01-11 03:55:00,1889.87
2024-01-11 04:00:00,1895.79
2024-01-11 04:05:00,1907.11
2024-01-11 04:10:00,1915.42
2024-01-11 04:15:00,1931.31
2024-01-11 04:20:00,1935.14
2024-01-11 04:25:00,1954.28
2024-01-11 04:30:00,1973.07
2024-01-11 04:35:00,1991.64
2024-01-11 04:40:00,2036.94
2024-01-11 04:45:00,2040.87
2024-01-11 04:50:00,2062.87
2024-01-11 04:55:00,2082.68
2024-01-11 05:00:00,2117.96
2024-01-11 05:05:00,2166.34
2024-01-11 05:10:00,2217.18
2024-01-11 05:15:00,2259.66
2024-01-11 05:20:00,2324.87
2024-01-11 05:25:00,2347.49
2024-01-11 05:30:00,2403.43
2024-01-11 05:35:00,2466.98
2024-01-11 05:40:00,2534.21
2024-01-11 05:45:00,2566.08
2024-01-11 05:50:00,2631.97
2024-01-11 05:55:00,2711.87
2024-01-11 06:00:00,2797.8
2024-01-11 06:05:00,2889.27
2024-01-11 06:10:00,2997.56
2024-01-11 06:15:00,3114.78
2024-01-11 06:20:00,3193.53
2024-01-11 06:25:00,3290.91
2024-01-11 06:30:00,3386.24
2024-01-11 06:35:00,3547.61
2024-01-11 06:40:00,3568.46
2024-01-11 06:45:00,3655.71
2024-01-11 06:50:00,3717.64
2024-01-11 06:55:00,3759.43
2024-01-11 07:00:00,3858.65
2024-01-11 07:05:00,3931.76
2024-01-11 07:10:00,4033.7
2024-01-11 07:15:00,4078.98
2024-01-11 07:20:00,4179.79
2024-01-11 07:25:00,4250.55
2024-01-11 07:30:00,4285.42
2024-01-11 07:35:00,4378.77
2024-01-11 07:40:00,4414.19
2024-01-11 07:45:00,4436.81
2024-01-11 07:50:00,4530.91
2024-01-11 07:55:00,4570.47
2024-01-11 08:00:00,4615.22
2024-01-11 08:05:00,4644.06
2024-01-11 08:10:00,4665.11
2024-01-11 08:15:00,4697.07
2024-01-11 08:20:00,4722.22
2024-01-11 08:25:00,4808.27
2024-01-11 08:30:00,4814.82
2024-01-11 08:35:00,4828.75
2024-01-11 08:40:00,4901.19
2024-01-11 08:45:00,4855.24
2024-01-11 08:50:00,4960.47
2024-01-11 08:55:00,4939.52
2024-01-11 09:00:00,4922.16
2024-01-11 09:05:00,4898.25
2024-01-11 09:10:00,4986.69
2024-01-11 09:15:00,5021.65
2024-01-11 09:20:00,5114.99
2024-01-11 09:25:00,5138.86
2024-01-11 09:30:00,5204.48
2024-01-11 09:35:00,5216.36
2024-01-11 09:40:00,5293.73
2024-01-11 09:45:00,5353.94
2024-01-11 09:50:00,5340.97
2024-01-11 09:55:00,5370.39
2024-01-11 10:00:00,5370.96
2024-01-11 10:05:00,5311.0
2024-01-11 10:10:00,5314.63
2024-01-11 10:15:00,5299.56
2024-01-11 10:20:00,5326.26
2024-01-11 10:25:00,5327.96
2024-01-11 10:30:00,5388.56
2024-01-11 10:35:00,5392.84
2024-01-11 10:40:00,5332.42
2024-01-11 10:45:00,5337.37
2024-01-11 10:50:00,5336.41
2024-01-11 10:55:00,5309.43
2024-01-11 11:00:00,5361.29
2024-01-11 11:05:00,5301.07
2024-01-11 11:10:00,5302.97
2024-01-11 11:15:00,5241.21
2024-01-11 11:20:00,5192.87
2024-01-11 11:25:00,5218.86
2024-01-11 11:30:00,5212.72
2024-01-11 11:35:00,5167.99
2024-01-11 11:40:00,5167.12
2024-01-11 11:45:00,5147.49
2024-01-11 11:50:00,5141.99
2024-01-11 11:55:00,5093.56
2024-01-11 12:00:00,5077.1
2024-01-11 12:05:00,5067.44
2024-01-11 12:10:00,5012.82
2024-01-11 12:15:00,4994.97
2024-01-11 12:20:00,4951.84
2024-01-11 12:25:00,4896.11
2024-01-11 12:30:00,4914.51
2024-01-11 12:35:00,4902.26
2024-01-11 12:40:00,4889.31
2024-01-11 12:45:00,4857.99
2024-01-11 12:50:00,4822.68
2024-01-11 12:55:00,4812.27
2024-01-11 13:00:00,4688.06
2024-01-11 13:05:00,4582.94
2024-01-11 13:10:00,4470.31
2024-01-11 13:15:00,4478.67
2024-01-11 13:20:00,4434.55
2024-01-11 13:25:00,4426.61
2024-01-11 13:30:00,4373.2
2024-01-11 13:35:00,4411.29
2024-01-11 13:40:00,4397.48
2024-01-11 13:45:00,4396.45
2024-01-11 13:50:00,4390.33
2024-01-11 13:55:00,4361.64
2024-01-11 14:00:00,4385.28
2024-01-11 14:05:00,4377.63
2024-01-11 14:10:00,4359.93
2024-01-11 14:15:00,4315.76
2024-01-11 14:20:00,4394.08
2024-01-11 14:25:00,4327.21
2024-01-11 14:30:00,4335.04
2024-01-11 14:35:00,4389.93
2024-01-11 14:40:00,4329.04
2024-01-11 14:45:00,4331.21
2024-01-11 14:50:00,4300.15
2024-01-11 14:55:00,4319.82
2024-01-11 15:00:00,4289.33
2024-01-11 15:05:00,4329.22
2024-01-11 15:10:00,4293.45
2024-01-11 15:15:00,4282.04
2024-01-11 15:20:00,4276.26
2024-01-11 15:25:00,4309.62
2024-01-11 15:30:00,4279.14
2024-01-11 15:35:00,4236.64
2024-01-11 15:40:00,4189.5
2024-01-11 15:45:00,4232.77
2024-01-11 15:50:00,4197.16
2024-01-11 15:55:00,4189.4
2024-01-11 16:00:00,4228.98
2024-01-11 16:05:00,4217.1
2024-01-11 16:10:00,4183.89
2024-01-11 16:15:00,4206.83
2024-01-11 16:20:00,4206.55
2024-01-11 16:25:00,4203.63
2024-01-11 16:30:00,4227.55
2024-01-11 16:35:00,4214.03
2024-01-11 16:40:00,4259.06
2024-01-11 16:45:00,4223.42
2024-01-11 16:50:00,4253.53
2024-01-11 16:55:00,4251.06
2024-01-11 17:00:00,4295.79
2024-01-11 17:05:00,4295.33
2024-01-11 17:10:00,4293.71
2024-01-11 17:15:00,4322.31
2024-01-11 17:20:00,4325.06
2024-01-11 17:25:00,4372.3
2024-01-11 17:30:00,4360.44
2024-01-11 17:35:00,4397.41
2024-01-11 17:40:00,4454.89
2024-01-11 17:45:00,4446.75
2024-01-11 17:50:00,4467.53
2024-01-11 17:55:00,4495.23
2024-01-11 18:00:00,4548.81
2024-01-11 18:05:00,4591.28
2024-01-11 18:10:00,4609.34
2024-01-11 18:15:00,4629.97
2024-01-11 18:20:00,4626.13
2024-01-11 18:25:00,4619.02
2024-01-11 18:30:00,4598.15
2024-01-11 18:35:00,4598.53
2024-01-11 18:40:00,4604.21
2024-01-11 18:45:00,4563.52
2024-01-11 18:50:00,4590.13
2024-01-11 18:55:00,4575.1
2024-01-11 19:00:00,4596.17
2024-01-11 19:05:00,4572.05
2024-01-11 19:10:00,4571.96
2024-01-11 19:15:00,4597.24
2024-01-11 19:20:00,4535.96
2024-01-11 19:25:00,4526.79
2024-01-11 19:30:00,4548.43
2024-01-11 19:35:00,4536.3
2024-01-11 19:40:00,4484.7
2024-01-11 19:45:00,4531.22
2024-01-11 19:50:00,4462.98
2024-01-11 19:55:00,4448.83
2024-01-11 20:00:00,4455.16
2024-01-11 20:05:00,4414.47
2024-01-11 20:10:00,4390.6
2024-01-11 20:15:00,4373.25
2024-01-11 20:20:00,4384.1
2024-01-11 20:25:00,4389.87
2024-01-11 20:30:00,4327.39
2024-01-11 20:35:00,4337.72
2024-01-11 20:40:00,4325.41
2024-01-11 20:45:00,4317.32
2024-01-11 20:50:00,4294.34
2024-01-11 20:55:00,4298.51
2024-01-11 21:00:00,4287.42
2024-01-11 21:05:00,4187.97
2024-01-11 21:10:00,4207.75
2024-01-11 21:15:00,4231.81
2024-01-11 21:20:00,4206.32
2024-01-11 21:25:00,4204.19
2024-01-11 21:30:00,4209.38
2024-01-11 21:35:00,4164.45
2024-01-11 21:40:00,4159.51
2024-01-11 21:45:00,4119.67
2024-01-11 21:50:00,4092.27
2024-01-11 21:55:00,4084.03
2024-01-11 22:00:00,4021.52
2024-01-11 22:05:00,3982.05
2024-01-11 22:10:00,3939.33
2024-01-11 22:15:00,3881.02
2024-01-11 22:20:00,3882.21
2024-01-11 22:25:00,3808.0
2024-01-11 22:30:00,3808.0
2024-01-11 22:35:00,3808.0
2024-01-11 22:40:00,3808.0
2024-01-11 22:45:00,3808.0
2024-01-11 22:50:00,3808.0
2024-01-11 22:55:00,3808.0
2024-01-11 23:00:00,3808.0
2024-01-11 23:05:00,3808.0
2024-01-11 23:10:00,3808.0
2024-01-11 23:15:00,3808.0
2024-01-11 23:20:00,3808.0
2024-01-11 23:25:00,3808.0
2024-01-11 23:30:00,3808.0
2024-01-11 23:35:00,3808.0
2024-01-11 23:40:00,3808.0
2024-01-11 23:45:00,3808.0
2024-01-11 23:50:00,3808.0
2024-01-11 23:55:00,3808.0
2024-01-12 00:00:00,2893.15
2024-01-12 00:05:00,2861.01
2024-01-12 00:10:00,2813.54
2024-01-12 00:15:00,2775.78
2024-01-12 00:20:00,2729.06
2024-01-12 00:25:00,2684.5
2024-01-12 00:30:00,2654.69
2024-01-12 00:35:00,2636.02
2024-01-12 00:40:00,2591.66
2024-01-12 00:45:00,2570.95
2024-01-12 00:50:00,2558.85
2024-01-12 00:55:00,2521.39
2024-01-12 01:00:00,2482.68
2024-01-12 01:05:00,2452.81
2024-01-12 01:10:00,2426.46
2024-01-12 01:15:00,2405.36
2024-01-12 01:20:00,2378.69
2024-01-12 01:25:00,2366.26
2024-01-12 01:30:00,2349.23
2024-01-12 01:35:00,2327.02
2024-01-12 01:40:00,2311.75
2024-01-12 01:45:00,2289.32
2024-01-12 01:50:00,2273.95
2024-01-12 01:55:00,2265.05
2024-01-12 02:00:00,2253.1
